Gene,Coefficient(Slope),P-Value,null_rejected
TGFA,0.4488342782145826,3.410509151467539e-05,True
ZNF638,0.1742105186738097,7.222175666895907e-05,True
DYSF,0.3165157074797319,0.0014961321686906,True
DUSP11,0.1124203629730812,0.0055456314414722,True
RP11-711M9.2,0.1549217432913333,0.0005594708663153,True
MOB1A,0.1345380494536578,0.002604935978929,True
AC005041.11,0.0874512234379697,0.0042930027540955,True
INO80B,-0.1918818518341269,9.643974989952113e-07,True
WBP1,-0.0865215600789981,0.0026936986640506,True
MOGS,-0.1419432433895859,2.109547649872739e-05,True
AUP1,-0.1298965410610604,0.0001024076677359,True
HTRA2,-0.0765166441634612,0.0044776403160101,True
RN7SL113P,0.2220156221889545,0.0046740513843372,True
RN7SL251P,0.1948159077889727,0.0033898427213048,True
RPSAP22,0.5154841321259167,0.0049152417727487,True
USP39,-0.0571076786921764,0.0038390808497838,True
MRPL35,0.1172370666312088,0.0056734575975596,True
CHMP3,0.1671638573903036,0.0050156451280461,True
RNF103,0.1540356612806966,0.0017242386427353,True
AC068279.3,0.1348696317441102,0.0016672515570527,True
RGPD2,0.4287430949072782,0.005807786229441,True
KRCC1,0.2962024292371706,0.0006167495475833,True
RN7SL210P,0.0140818531371184,0.0071094637636981,True
GPAT2,-0.6255820523480052,4.8569368851022626e-08,True
STARD7-AS1,-0.101912452343702,0.0075676473295532,True
CIAO1,-0.0927592642738412,2.253666533297518e-05,True
MITD1,0.1081094004414079,0.0045069654217468,True
CHST10,-0.2463915329554509,0.002779896134752,True
PDCL3,-0.1451121715253188,0.0032507559826165,True
TBC1D8,0.2701462866152955,0.001659595831557,True
RNF149,0.2126208763841829,0.0019406008228896,True
CREG2,0.30186749141851,0.0055811027827509,True
LINC01127,0.5736624450001065,0.0004864743057443,True
IL1R1,0.3764233813182518,0.0005673563123608,True
FAM183DP,0.5214856226724964,0.0011129408528048,True
IL18R1,0.6390805648006894,5.6925485087503e-06,True
SDR42E1P5,0.7996739782450382,3.105546069403514e-06,True
IL18RAP,0.4698295678060913,1.039164977051431e-05,True
AC007278.2,0.4343028670011923,0.0011935544638147,True
AC007278.3,0.5354251688174025,2.139379418406138e-05,True
SLC9A4,0.3721355465783023,0.0017836884283327,True
C2orf49,0.1215922503077956,0.0074978620150328,True
NCK2,0.1042476308545546,0.0063304160931215,True
EEF1A1P12,-0.227244474737637,0.0031616998269376,True
LIMS1,0.1266414394894212,0.0008070403454999,True
LINC00116,-0.2015081508194657,0.0001097634751883,True
ACOXL-AS1,0.2483757206295793,0.0019599913090981,True
RP11-181E10.3,0.358822658263761,0.0013138809995613,True
ZC3H8,0.1084812069603399,0.0050647052860203,True
ZC3H6,0.162553440643672,0.0001743568190952,True
POLR1B,0.1236800905954588,0.0055810714122598,True
NT5DC4,0.4365295810861351,9.294663754098296e-06,True
PAX8-AS1,-0.5097585539764727,0.0003552237577262,True
PAX8,-0.4010734975001729,9.603630198954702e-05,True
LINC01961,0.1361325714191318,0.0060358087809182,True
RP11-395L14.18,0.2478943313060115,0.0054926998196489,True
AC009404.2,-0.2184272532288687,0.0001597538134344,True
EPB41L5,0.2179055318106783,3.3891555863832144e-06,True
MTATP6P26,0.3815552399822216,0.0015567556219516,True
MTND3P10,0.1919553290604397,0.0026115643289183,True
MTND4LP14,0.1544261679177538,0.0043517996542678,True
MTND5P28,0.2963877128042921,0.0070503003013505,True
TMEM185B,0.2734409383406297,0.0046522575899086,True
RALB,0.2799289191840454,0.0008482384867183,True
INHBB,0.5409717922192397,0.0020334701354263,True
CLASP1,0.1130154449017298,0.0040581265426263,True
NIFK-AS1,0.1382454310493719,0.0013565280365372,True
TSN,0.0959408495270328,0.0074595034200036,True
BIN1,-0.2239918475028366,0.0017465779971738,True
IWS1,0.0690141934485992,0.002737989646302,True
MYO7B,0.2428762964110014,0.0063739176440703,True
SMPD4,-0.1443877532486043,0.0016377389830299,True
MZT2B,-0.2223814416116073,0.0009387101452459,True
IMP4,-0.1096116122298399,0.0035701592642324,True
PTPN18,-0.1052573338543011,0.0045613417246022,True
AC093838.4,-0.1853533851181992,0.0063579445638276,True
CCNT2,0.1775980004442786,0.0044767279010374,True
UBXN4,0.1352956640850132,0.0065543277238602,True
RP11-1193F23.1,0.2948357553919976,0.0060129881692292,True
RP11-231E19.1,0.3308262342859456,0.0048312427479597,True
AC016910.1,0.2518579993583389,1.622020516674716e-05,True
GTDC1,0.2328207968077729,0.0002103141385397,True
ORC4,0.1389231190982209,0.0022607996497017,True
EPC2,0.1632170297462604,0.0006647625666677,True
MMADHC,0.2435785651011228,0.0010494926652744,True
NMI,0.3040972535368328,0.0013018739006044,True
TNFAIP6,0.4862817856288139,3.594417734784002e-05,True
STAM2,0.2333443938809986,0.0011832809284326,True
PRPF40A,0.1364642773336916,0.003770523207694,True
ARL6IP6,0.2378538918596494,0.0003500920865291,True
MARCH7,0.2415084157187218,0.0004963055000808,True
RBMS1,0.227664892920175,0.0004033629411683,True
TANK,0.2175473501927422,0.0001607084267717,True
GCA,0.4625727554764438,0.0001664156542579,True
KCNH7,0.6688257493605534,0.0004095309755538,True
FIGN,-0.7371204826209284,2.830500832363831e-07,True
GALNT3,0.3924052748927415,2.758873414476251e-08,True
AC009495.2,0.27652538163025,5.708029366104428e-06,True
TTC21B-AS1,0.1862228669880555,0.0034504042928177,True
SCN9A,0.2920669830065502,0.0019124953003848,True
ABCB11,0.3030972457162053,0.0041568711160035,True
DHRS9,0.4610866933999088,0.0034123209439392,True
AC007556.3,0.3344049192712636,0.003960407032049,True
AC007969.5,-0.2469330795185491,0.0001624941554068,True
HAT1,0.2408769602554851,0.0078067221148383,True
MAP3K20,0.3119986178014631,3.777352749472923e-06,True
SP3,0.1975081916530864,0.0013965520872182,True
LINC01305,0.7733102113374609,5.422448117059959e-09,True
CIR1,0.1472491140021696,0.0023664204827565,True
SCRN3,0.2692531747306571,5.810632965835205e-05,True
GPR155,0.1928283249077105,0.0015851478765886,True
LNPK,0.1942150932329648,0.0029776159948685,True
AC016739.2,-0.2512498084260574,0.0011292002153775,True
AC079305.11,0.0470521841142058,0.0058074681988275,True
NFE2L2,0.1278608915383954,0.0016760431506441,True
TTN,0.2124697649501828,0.0025452415974256,True
RP11-65L3.4,0.2458778771566236,0.0022156689437126,True
RP11-65L3.2,0.3551664076286179,7.677619991754253e-05,True
RP11-171I2.4,0.2418530390977026,0.00164275307561,True
SESTD1,0.1224069391467862,0.0026129017004161,True
CWC22,0.1772026641060452,0.00078023684449,True
UBE2E3,-0.0866549134744444,0.0031514275542066,True
SSFA2,0.2531722619620518,0.0002249765535463,True
RP11-363K21.1,0.3782428259292346,0.0033182624413116,True
CALCRL,0.3651287203039283,0.0002889029921663,True
SLC40A1,0.3685114054098408,0.0021668487031594,True
ASNSD1,0.2481134839355879,7.865387132883295e-05,True
HIBCH,0.129112705598582,0.0032521412425252,True
RN7SKP179,0.0443289676719043,0.0041722187753009,True
MYO1B,0.3612606591388676,0.0004057497197463,True
NABP1,0.3206149554852646,6.688219166949896e-05,True
AC098872.3,0.1992463779796655,0.0015952856977054,True
SDPR,0.2628973888194833,0.0049331146188175,True
LINC01821,0.0289235415146796,0.0041827016698446,True
STK17B,0.1506555720917513,0.0016105625793455,True
HECW2,0.4876162876915985,0.0002891472801997,True
C2orf66,0.2594029088347023,0.0041428947013199,True
SF3B1,0.1360544326036315,0.0033373725039772,True
COQ10B,0.1207922782782288,0.0025581928036952,True
TYW5,0.2812340798187952,0.000757832988048,True
KCTD18,0.1749533001213602,0.0012039198833846,True
ORC2,0.1465652075125072,6.740527026566179e-05,True
FAM126B,0.3821112721828368,3.9588280611451055e-05,True
RPL17P10,0.1778250333436583,0.0040643495158071,True
CFLAR,0.2817884012510225,0.0001405392943135,True
CDK15,-0.2959823320738797,0.0020444622502557,True
CYP20A1,-0.1084145273601734,0.0065757953461518,True
GPR1,0.4177526973108552,1.8202838512363815e-05,True
ADAM23,-0.3405244938409877,0.001379172354015,True
AC010731.6,0.315886011028522,0.0054010518366992,True
KLF7,0.1876902519962951,0.0035246934397154,True
AC007879.3,-0.2352647522098983,0.0049115508391445,True
AC007879.5,-0.2734934824597081,0.0017680635040575,True
CREB1,0.157173069338701,1.9393933081890032e-05,True
IDH1,0.2793517282391339,0.0050734430150548,True
KANSL1L,0.185555247127222,3.445460641555106e-05,True
MREG,0.1619480248336674,0.0068467398259686,True
TMEM169,0.3766491448481259,0.007662227819379,True
RP11-566E18.1,0.2929545294999621,0.0074577354846546,True
SMARCAL1,-0.0927617784108357,0.0069473646432836,True
RPL37A,-0.1804274319408483,0.0022185269502264,True
CXCR2,0.3778642337480918,0.0015383759817284,True
CXCR1,0.2790051025123408,0.0070906041107547,True
AAMP,-0.1483124631084218,3.78941143057632e-06,True
CNOT9,-0.1004206623790033,0.0001918052102364,True
NHEJ1,-0.1090137622953544,0.0012899294409144,True
DNPEP,-0.150331569564404,0.0011340283626091,True
STK11IP,-0.1217556271113585,9.284871318638984e-05,True
SLC4A3,-0.3770926095982091,0.0004249647269664,True
AC009310.1,0.0380026655505428,0.0042477713054311,True
PAX3,0.3890630355472845,1.5888350495587978e-05,True
ACSL3,0.2105699482517551,0.0001698556700087,True
FAM124B,0.2379034248732794,0.004640113941259,True
CUL3,0.2146078523026269,0.0056359650523701,True
MFF,0.1465320954750029,0.0021080779626578,True
TM4SF20,0.3899329109147549,0.0004604261385463,True
AGFG1,0.2634994797186509,0.0020113860748654,True
PID1,-0.4741165143391367,0.0006162755185746,True
AC009950.2,0.2853751107170202,0.0001081230428237,True
RP11-98F19.1,0.0708822457445946,0.0019721811193291,True
SP110,0.1344819741626659,0.0028526356614144,True
SP100,0.1805940748176743,6.686081409039192e-06,True
RN7SL834P,0.2250842843499311,0.0035797667602097,True
LINC01907,0.5077980271635271,0.0001483131484239,True
CAB39,0.2681616454622302,0.000367721873546,True
COPS7B,-0.084170726346871,0.0034368678042133,True
RP11-690I21.2,0.2543255428278329,0.0017373692279877,True
DIS3L2,-0.1898911161065283,0.0061580759977478,True
AC068134.10,0.239147257372066,0.0008297390615745,True
DGKD,0.1229843697252783,0.0065957873977108,True
ARL4C,-0.3702349101501411,0.0055296086288316,True
AGAP1,-0.3707333108625013,0.0006722983868358,True
AGAP1-IT1,-0.1268202208810927,0.0072679349755378,True
RAMP1,-0.3176360568415729,0.0053615364844379,True
ILKAP,-0.1279651353215209,0.00094862843362,True
HDAC4,0.2468455835208902,7.783139178212858e-05,True
NDUFA10,-0.1077534335559153,2.0974498781634103e-06,True
COPS9,-0.1296731395862281,0.0078866029838855,True
ANKMY1,-0.0971700492399061,0.0077523742327345,True
CAPN10,-0.118349455306091,5.4457137324004704e-05,True
GPR35,-0.1968615610532265,0.0002727488581707,True
CROCC2,-0.5723525849537487,0.0001439733176804,True
AC104809.4,-0.8947983836989851,1.6737611121875492e-05,True
AC104809.2,-0.2975231422394403,0.0070258673671589,True
SNED1,-0.2238823904095986,0.0051275243766935,True
HDLBP,-0.139648230658622,0.0002992181542939,True
STK25,-0.1664977707475527,2.9346332586644185e-06,True
BOK,-0.361463535172803,0.0035533775642548,True
THAP4,-0.1922415857471864,4.2011702871734774e-05,True
ATG4B,-0.1181196067600682,0.0001243857157889,True
IL5RA,-0.4177966288963531,0.0031613132196434,True
CRBN,0.1439639775440851,0.0041378345730205,True
LRRN1,0.5543318700013229,1.169949247852031e-07,True
SRGAP3,-0.2384981651291575,0.0017555310146465,True
THUMPD3-AS1,0.1287274522307807,0.0053113536939177,True
BRPF1,-0.0876121679257831,0.0063035066838984,True
IL17RE,-0.2820597134901475,0.0006841593641322,True
RP11-169K17.4,0.2484690772377492,0.0046976452469613,True
SYN2,0.3492737115482767,0.0048339656555554,True
AC091492.2,-0.1614932647204444,0.0012954059318121,True
MKRN2,0.091247687709282,0.0007997852397668,True
CRIP1P1,0.2024217103849165,0.0009553623546122,True
TMEM40,0.2812736362144338,0.0067280103013579,True
FBLN2,-0.2593306306410784,0.0059806706329448,True
TMEM43,0.2361032888319437,0.0002056402586478,True
AC093495.4,0.4199997221190829,0.0005732949330351,True
XPC,0.1440766582632615,0.0052271865423527,True
C3orf20,0.4095334644830491,0.0007053121943542,True
SH3BP5-AS1,0.1417478094473403,0.0040458445688864,True
BTD,-0.09824010401825,0.0014613116481453,True
ANKRD28,0.3448878521734007,4.257381388750406e-09,True
RAB5A,0.1493939522661306,0.0006739403986662,True
HMGB1P5,0.200598283116328,0.0029289334544851,True
RPL15,-0.1095864274190412,0.0055944468694743,True
THRB,0.2961502523368978,0.0005340819950144,True
THRB-AS1,0.2845508961633823,0.0003181392711615,True
AZI2,0.1657048498251224,0.0075377775341525,True
CMTM6,0.297332266618875,0.0004467066274401,True
AC104306.4,0.0680330970192708,0.0023906114236151,True
CCR4,-0.2784661045789017,0.0049592539558277,True
CRTAP,-0.1125303246510927,0.0021196629108144,True
RP11-640L9.2,0.303544274787819,0.0062131647363421,True
LRRFIP2,0.1653165780420039,0.000861933387245,True
GOLGA4,0.1169514263927432,0.0051295454928078,True
RP11-815I22.1,0.0828948733442938,0.0037294730927597,True
SCN5A,0.5085536553761285,0.0026293526714342,True
RPSA,-0.1489664433730685,0.0047370192556414,True
EIF1B-AS1,0.2620590256642645,0.0041223266739364,True
HHATL-AS1,0.3526458437367674,0.0027327110506442,True
RP11-188P20.3,0.2763017704968143,0.0006888674715911,True
TCAIM,0.2799660271562397,0.0001203109246958,True
LINC00694,0.368113016657985,0.0033944796138938,True
LINC01988,0.3602005922936946,0.0033986174735525,True
ZNF445,0.1791016892553371,0.0017326705370668,True
ZKSCAN7,0.4637510188667547,2.16392911573876e-06,True
ZNF660,0.2952288241016169,0.0004475983141734,True
ZNF197,0.1449610502542121,0.0003869192310918,True
ZNF502,0.415799003856272,4.0496326438236354e-06,True
FLT1P1,0.7087862947988764,1.0784540444409255e-05,True
CCR2,0.3476610871000473,0.0079450017323372,True
CCDC12,-0.106765122342979,0.0009661150860467,True
PTPN23,-0.1390585587484936,0.0010343385214794,True
DHX30,-0.1425709961075213,0.0001540766448376,True
MAP4,-0.1592005154590178,0.0067163654957613,True
FCF1P2,0.1585589006002654,0.0070579746295869,True
SPINK8,0.4269606376159897,0.0010856423819611,True
CELSR3,-0.3098906072561525,5.73033850692949e-05,True
P4HTM,-0.1498112622611448,0.0015618865193949,True
WDR6,-0.1146340532894163,0.0032077820743526,True
DALRD3,-0.0900620501701274,0.0076360008458823,True
NDUFAF3,-0.1746712926156718,5.236353844157243e-05,True
QRICH1,-0.1091147235815607,0.0002412597529525,True
QARS,-0.1163888003399074,3.94990395142188e-05,True
C3orf62,0.217506305900725,0.0057275314958621,True
UBA7,-0.1491371793639244,0.0007613362703629,True
CTD-2330K9.3,0.2164299637515097,0.0060812813980665,True
RBM5,0.1021119526869405,0.0022104123003353,True
SEMA3B-AS1,0.2155952561659759,0.0068006629553233,True
SEMA3B,0.2205523264601857,0.0014136320429221,True
NAT6,-0.1787197170202328,0.0068277591889925,True
RASSF1,-0.1401195431045446,0.0022662780522534,True
LINC02019,-0.1586199254528333,0.0049346762507703,True
PARP3,-0.2327110650947879,0.0007509345166065,True
ABHD14B,-0.1725330551600628,0.0030590673447537,True
NISCH,-0.0759467041924987,0.0064063660402913,True
RPS15P5,-0.2555924190892326,0.0007561828974304,True
ERC2-IT1,0.0437633688106071,0.0056173478855876,True
FAM208A,0.1398642811108197,0.004715538524134,True
SLMAP,0.2326363520511907,2.1110687634553268e-05,True
FLNB,-0.1802368971330919,0.007198716986677,True
PXK,0.2115873375835911,6.786909054746237e-05,True
C3orf14,-0.2252101304702618,0.0020360386578746,True
PSMD6-AS2,0.3130267138094944,0.0008529968098317,True
EOGT,0.1645129200103446,0.0014020312973533,True
TMF1,0.1561391779557951,0.0029131903959838,True
UBA3,0.2280189280428936,0.0008307960304345,True
ARL6IP5,0.1601773549271009,0.0037293790944855,True
FOXP1-IT1,0.2834305101693267,0.0034822472324592,True
RP11-154H23.4,0.3450999040951782,0.0015451365512212,True
EIF4E3,0.2238353855260967,6.708604608762772e-05,True
PROK2,0.3804933515418059,5.217915455093322e-05,True
RN7SL271P,0.2289830389814352,0.000396374472838,True
RP11-447M4.1,0.0692231469272964,0.0019915841201024,True
FTH1P23,-0.2653835570925782,0.0040313885940083,True
PPP4R2,0.2814062238215971,0.0002843969142049,True
CHMP2B,0.1408944267228288,0.0080325747599057,True
PROS1,0.3124411482782703,0.0043713247492235,True
ARL13B,0.1963994172897458,0.0068483584016257,True
HMGN1P7,0.0643456880323059,0.0066728505364637,True
NSUN3,0.2452452513406131,0.000107356190228,True
ST3GAL6,0.3640046239432989,0.0014865501098881,True
PDLIM1P4,0.2909575217779206,0.0047286958136671,True
DCBLD2,0.2630918210297135,0.0013908752896512,True
FILIP1L,0.2494058203389579,0.0017924414813682,True
TBC1D23,0.1561384378267637,0.0045514213567443,True
TMEM45A,0.624689610961101,1.784114044453479e-07,True
NFKBIZ,0.22311894174081,0.0001081276972348,True
RP11-861A13.3,0.2036143145344512,0.0059373991885622,True
CD47,0.1011988572684919,0.006655301102562,True
IFT57,0.1530146403305042,0.0021110079602611,True
BTLA,0.2501711124129085,0.0036384424906186,True
ATG3,0.1233358671981863,0.0052197864768894,True
SLC35A5,0.209833772798351,0.001677211249041,True
ATP6V1A,0.2024116466003191,0.0011500349550436,True
RP11-274J15.2,0.2276525086556652,0.0018705319087623,True
ZBTB20-AS1,-0.3917409875759399,0.0041339570177292,True
B4GALT4,0.189078452698698,0.0033177365042457,True
GSK3B,0.1641697716183241,0.0058381766042023,True
RP11-18H7.1,0.4427395122824133,0.0006871750921774,True
RN7SL397P,0.0498288113901575,0.0046964638221602,True
GTF2E1,0.2105466460209584,0.0034287730616185,True
SLC15A2,0.20468240364195,0.0011409846027076,True
WDR5B,0.1890525344560438,0.0025018192695306,True
PARP9,0.2952261973052229,1.4331360770763892e-05,True
DTX3L,0.1909629617539771,0.0015698138659138,True
HSPBAP1,0.154595178095794,0.0077765476266181,True
DIRC2,0.1753872339786366,0.0069694519051525,True
LINC02035,0.3104043965655525,0.000373707546794,True
SEMA5B,-0.2341052173959154,0.006295256583068,True
UMPS,0.1448446474031323,0.0071775204217844,True
ZNF148,0.2188163569197061,0.0006387052586533,True
OSBPL11,0.1884765275349179,0.0020056987477992,True
SLC41A3,-0.1413997363948037,0.0004117712931337,True
RP11-124N2.1,0.1351350673251957,0.0065265934746222,True
ZXDC,0.1370405677700924,0.0075807186296288,True
RP11-88I21.1,0.1917495230579061,0.0062417262883494,True
GATA2,-0.3485097990265924,0.0020802747398664,True
KIAA1257,0.2968194633339537,0.0008391357890485,True
RP11-723O4.7,0.2485915166718971,0.0045805136264493,True
RP11-723O4.6,0.494408953683875,0.0001623273394765,True
ISY1,0.1073669315352432,0.0075266087454396,True
CNBP,0.1020147749517193,0.001655128213363,True
TMCC1,0.123807145492626,0.006703708208133,True
TMCC1-AS1,0.3054965509672027,9.40169772349904e-05,True
RP11-65E22.2,0.4290441378624229,0.0016280646599371,True
TOPBP1,0.1095014531329783,0.0024127236697408,True
CEP63,0.1487711925884691,0.0077592578655483,True
PCCB,-0.1082259832037472,0.0044902087500134,True
STAG1,0.1683369413652284,0.0001084696556002,True
RP11-102M11.2,0.2223106003785172,0.004864936872985,True
RP11-731C17.2,0.3251706091745692,0.0005536627397355,True
NCK1,0.1219189565298137,0.0010116397239552,True
ARMC8,0.1288027068186086,0.0001512224902244,True
PIK3CB,0.136518200493579,0.0042456752151752,True
COPB2,0.1535587170761466,0.0033362678051694,True
RP11-319G6.1,0.2204126792107221,0.002028206583271,True
PXYLP1,0.4357111438748686,0.0001123277983661,True
